,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,prediction
3167,43,management,divorced,tertiary,no,497,no,no,cellular,13,may,66,1,363,22,failure,no,1.0
3168,42,blue-collar,married,secondary,no,179,yes,no,cellular,17,nov,96,1,-1,0,unknown,no,1.0
3169,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes,1.0
3170,33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no,1.0
3171,41,admin.,married,secondary,no,4539,no,no,unknown,30,may,298,3,-1,0,unknown,no,1.0
3172,29,blue-collar,single,secondary,no,770,yes,no,cellular,17,apr,341,1,-1,0,unknown,no,1.0
3173,38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,364,1,-1,0,unknown,no,1.0
3174,29,technician,married,tertiary,no,858,yes,no,cellular,12,jun,234,7,330,1,failure,no,1.0
3175,80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,yes,1.0
3176,38,management,single,tertiary,no,5244,no,no,cellular,8,aug,310,4,-1,0,unknown,no,1.0
3177,36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no,0.0
3178,38,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253,1,-1,0,unknown,no,1.0
3179,44,management,married,secondary,yes,0,yes,no,cellular,11,jul,96,2,-1,0,unknown,no,1.0
3180,31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success,yes,1.0
3181,31,services,single,secondary,no,31,yes,yes,unknown,26,may,501,2,-1,0,unknown,no,1.0
3182,57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure,no,1.0
3183,37,blue-collar,married,primary,no,543,yes,no,unknown,21,may,281,1,-1,0,unknown,no,0.0
3184,50,blue-collar,married,secondary,no,253,yes,yes,cellular,5,may,475,2,-1,0,unknown,no,1.0
3185,60,retired,married,primary,no,71188,no,no,cellular,6,oct,205,1,-1,0,unknown,no,1.0
3186,51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272,1,102,8,other,no,1.0
3187,48,blue-collar,married,secondary,no,1738,yes,no,cellular,15,apr,349,1,-1,0,unknown,no,1.0
3188,42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,no,0.0
3189,36,blue-collar,married,secondary,no,199,yes,no,cellular,9,jul,183,1,-1,0,unknown,no,1.0
3190,43,management,married,tertiary,no,489,yes,no,cellular,8,may,130,1,172,2,other,no,1.0
3191,31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61,6,-1,0,unknown,no,0.0
3192,49,technician,single,secondary,no,-97,yes,no,unknown,6,jun,92,2,-1,0,unknown,no,0.0
3193,35,management,divorced,tertiary,no,473,no,yes,cellular,5,aug,37,2,-1,0,unknown,no,0.0
3194,44,entrepreneur,married,secondary,no,6649,yes,no,cellular,19,nov,354,2,-1,0,unknown,no,0.0
3195,34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,other,no,1.0
3196,46,blue-collar,married,secondary,no,781,no,no,unknown,13,may,152,1,-1,0,unknown,no,1.0
3197,49,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no,0.0
3198,32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20,5,-1,0,unknown,no,0.0
3199,35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,277,1,271,2,success,no,1.0
3200,51,admin.,married,secondary,no,2967,no,no,unknown,17,jun,83,2,-1,0,unknown,no,0.0
3201,57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,531,1,-1,0,unknown,no,1.0
3202,59,management,married,tertiary,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,no,0.0
3203,40,services,divorced,unknown,no,4384,yes,no,unknown,5,may,315,1,-1,0,unknown,no,1.0
3204,49,management,single,tertiary,no,588,no,no,cellular,28,aug,70,9,-1,0,unknown,no,0.0
3205,51,management,married,secondary,no,3180,yes,no,cellular,9,jul,384,1,-1,0,unknown,no,1.0
3206,35,admin.,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no,0.0
3207,29,self-employed,married,secondary,no,-76,yes,no,unknown,27,may,305,2,-1,0,unknown,no,0.0
3208,32,services,single,secondary,no,152,yes,no,cellular,25,may,158,2,-1,0,unknown,yes,0.0
3209,37,housemaid,divorced,secondary,no,1040,yes,no,cellular,13,may,199,1,173,2,failure,no,1.0
3210,49,unemployed,married,primary,no,-384,yes,no,unknown,27,may,25,1,-1,0,unknown,no,0.0
3211,45,technician,married,unknown,no,473,yes,no,unknown,27,may,147,1,-1,0,unknown,no,1.0
3212,34,technician,single,secondary,no,475,yes,no,cellular,29,jul,538,8,-1,0,unknown,no,1.0
3213,53,technician,married,secondary,no,0,no,no,cellular,22,aug,77,9,-1,0,unknown,no,0.0
3214,42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,no,0.0
3215,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes,1.0
3216,52,retired,married,secondary,no,424,no,no,cellular,19,nov,143,1,154,3,failure,no,0.0
3217,34,blue-collar,single,secondary,no,79,no,yes,cellular,20,nov,104,1,-1,0,unknown,no,1.0
3218,34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes,1.0
3219,27,services,married,secondary,no,0,yes,no,cellular,22,jul,1608,13,-1,0,unknown,yes,1.0
3220,43,unemployed,married,tertiary,no,58,yes,no,cellular,9,feb,48,4,-1,0,unknown,no,0.0
3221,41,technician,married,tertiary,no,532,yes,no,cellular,9,jul,74,1,-1,0,unknown,no,0.0
3222,72,retired,married,secondary,no,4130,no,no,cellular,12,nov,427,1,-1,0,unknown,no,1.0
3223,35,blue-collar,married,primary,no,422,yes,no,cellular,14,may,73,1,-1,0,unknown,no,0.0
3224,41,management,married,tertiary,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no,0.0
3225,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown,yes,1.0
3226,51,housemaid,married,primary,no,30,yes,no,cellular,14,jul,333,2,-1,0,unknown,no,1.0
3227,37,self-employed,married,tertiary,no,137,no,no,cellular,13,aug,244,6,-1,0,unknown,no,1.0
3228,42,admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,519,1,166,1,other,yes,0.0
3229,26,admin.,single,secondary,no,321,yes,no,cellular,22,jul,242,7,-1,0,unknown,no,0.0
3230,23,services,single,secondary,no,250,yes,no,cellular,18,may,222,1,-1,0,unknown,no,1.0
3231,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no,0.0
3232,37,blue-collar,married,secondary,no,140,yes,yes,cellular,7,may,490,1,-1,0,unknown,no,1.0
3233,35,management,married,tertiary,no,2793,no,no,cellular,20,nov,258,2,-1,0,unknown,no,0.0
3234,37,management,married,tertiary,no,410,no,no,cellular,29,jan,337,2,-1,0,unknown,no,0.0
3235,79,retired,divorced,unknown,no,2628,no,no,telephone,8,jul,220,7,450,2,failure,no,1.0
3236,39,technician,married,secondary,no,116,no,no,cellular,24,aug,79,2,94,2,success,no,0.0
3237,47,services,married,secondary,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,no,1.0
3238,44,blue-collar,married,secondary,no,878,yes,no,cellular,2,jun,130,1,-1,0,unknown,no,0.0
3239,36,management,single,tertiary,no,2944,no,no,cellular,18,aug,882,8,-1,0,unknown,yes,1.0
3240,33,blue-collar,single,secondary,no,3975,yes,yes,cellular,17,apr,515,1,150,1,other,no,1.0
3241,42,services,married,secondary,no,96,yes,no,cellular,5,may,238,3,340,2,failure,no,1.0
3242,35,technician,single,tertiary,no,2288,no,no,telephone,28,may,32,2,-1,0,unknown,no,1.0
3243,31,blue-collar,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,no,1.0
3244,58,services,married,primary,no,65,no,no,unknown,27,jun,162,1,-1,0,unknown,no,1.0
3245,46,management,married,tertiary,no,0,no,no,unknown,7,may,70,2,-1,0,unknown,no,0.0
3246,41,admin.,single,secondary,no,400,yes,no,unknown,4,jun,99,6,-1,0,unknown,no,0.0
3247,58,technician,married,secondary,no,7495,yes,no,unknown,13,may,325,1,-1,0,unknown,no,1.0
3248,33,blue-collar,married,secondary,no,137,no,yes,cellular,18,jul,305,12,-1,0,unknown,no,1.0
3249,31,unemployed,married,secondary,no,24,yes,no,cellular,19,nov,631,1,-1,0,unknown,no,1.0
3250,55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,yes,1.0
3251,38,technician,single,secondary,no,311,yes,no,cellular,28,may,61,2,-1,0,unknown,no,1.0
3252,55,housemaid,married,secondary,no,139,no,no,cellular,22,aug,256,2,-1,0,unknown,no,1.0
3253,47,management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,unknown,no,1.0
3254,51,housemaid,married,primary,no,492,yes,no,unknown,20,may,142,3,-1,0,unknown,no,0.0
3255,46,management,single,tertiary,no,334,yes,no,telephone,4,may,36,6,90,2,other,no,0.0
3256,61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes,1.0
3257,47,management,single,tertiary,no,440,no,no,cellular,21,aug,71,4,-1,0,unknown,no,0.0
3258,34,technician,married,secondary,no,47,no,no,cellular,25,aug,132,6,-1,0,unknown,no,0.0
3259,34,blue-collar,married,secondary,no,1298,yes,no,unknown,20,may,120,1,-1,0,unknown,no,0.0
3260,41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,failure,no,1.0
3261,36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,jun,152,2,-1,0,unknown,no,0.0
3262,26,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,1,-1,0,unknown,no,1.0
3263,35,management,married,tertiary,no,8,no,no,cellular,23,apr,93,3,-1,0,unknown,yes,1.0
3264,36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,unknown,no,1.0
3265,26,management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,-1,0,unknown,yes,1.0
3266,58,management,married,primary,no,2769,yes,no,cellular,11,jul,94,2,-1,0,unknown,no,0.0
3267,50,blue-collar,married,secondary,no,2320,yes,no,cellular,7,apr,310,1,-1,0,unknown,no,1.0
3268,61,retired,married,secondary,no,76,yes,no,cellular,15,jul,195,7,-1,0,unknown,no,1.0
3269,28,technician,single,secondary,no,2034,yes,no,unknown,21,may,196,1,-1,0,unknown,no,1.0
3270,49,blue-collar,single,primary,no,3018,yes,no,unknown,15,may,93,1,-1,0,unknown,no,0.0
3271,74,retired,married,secondary,no,921,no,no,telephone,17,apr,394,2,-1,0,unknown,yes,1.0
3272,53,blue-collar,married,secondary,no,483,yes,no,cellular,3,feb,288,3,-1,0,unknown,no,0.0
3273,46,self-employed,married,secondary,no,390,yes,no,cellular,31,jul,208,2,-1,0,unknown,no,0.0
3274,47,management,married,tertiary,no,0,no,no,cellular,27,oct,508,1,-1,0,unknown,yes,1.0
3275,42,blue-collar,single,primary,no,92,no,no,cellular,30,jul,86,2,-1,0,unknown,no,0.0
3276,56,services,married,secondary,no,22196,yes,no,cellular,21,nov,189,1,-1,0,unknown,no,0.0
3277,42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,no,0.0
3278,49,housemaid,married,primary,no,249,yes,no,cellular,21,nov,450,1,-1,0,unknown,no,1.0
3279,43,unemployed,single,unknown,no,3274,yes,no,cellular,22,may,680,1,95,1,failure,no,1.0
3280,39,services,married,secondary,no,5731,yes,no,unknown,20,may,175,2,-1,0,unknown,no,1.0
3281,66,retired,married,primary,no,206,no,no,cellular,9,feb,479,1,-1,0,unknown,yes,1.0
3282,30,technician,single,tertiary,no,2325,no,no,cellular,5,apr,270,3,241,4,other,no,1.0
3283,38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,unknown,no,0.0
3284,31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,158,1,182,1,success,no,1.0
3285,32,technician,married,secondary,no,3333,no,no,cellular,8,aug,50,4,-1,0,unknown,no,0.0
3286,48,technician,married,secondary,no,7020,no,no,cellular,6,aug,80,2,-1,0,unknown,no,0.0
3287,34,admin.,married,tertiary,no,37,no,no,cellular,6,feb,45,1,-1,0,unknown,no,0.0
3288,28,student,single,secondary,no,28,no,no,cellular,29,jan,220,2,-1,0,unknown,no,0.0
3289,40,admin.,single,secondary,no,1670,yes,no,unknown,18,jun,161,2,-1,0,unknown,no,1.0
3290,36,entrepreneur,married,secondary,no,134,no,no,unknown,20,may,98,1,-1,0,unknown,no,0.0
3291,52,retired,married,secondary,no,603,no,yes,unknown,9,jun,79,1,-1,0,unknown,no,1.0
3292,46,admin.,married,primary,no,276,yes,yes,unknown,6,may,157,2,-1,0,unknown,no,1.0
3293,25,technician,single,secondary,no,2157,yes,no,cellular,21,jul,339,1,-1,0,unknown,no,1.0
3294,52,blue-collar,married,secondary,no,161,yes,no,unknown,13,may,274,2,-1,0,unknown,no,1.0
3295,40,blue-collar,married,primary,no,3658,yes,no,unknown,14,may,977,1,-1,0,unknown,no,1.0
3296,26,management,divorced,tertiary,yes,-402,no,yes,unknown,12,may,127,2,-1,0,unknown,no,0.0
3297,26,blue-collar,single,primary,no,3342,yes,no,unknown,4,jun,329,4,-1,0,unknown,no,1.0
3298,35,self-employed,single,secondary,no,1732,no,no,telephone,21,nov,1441,3,-1,0,unknown,no,1.0
3299,40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no,1.0
3300,31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no,1.0
3301,32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,no,1.0
3302,33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes,1.0
3303,53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes,1.0
3304,46,technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown,yes,1.0
3305,28,management,single,tertiary,no,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,no,1.0
3306,31,blue-collar,married,secondary,no,191,yes,no,unknown,2,jun,40,1,-1,0,unknown,no,0.0
3307,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,no,0.0
3308,35,admin.,married,secondary,no,0,no,no,unknown,7,may,326,1,-1,0,unknown,no,1.0
3309,50,technician,divorced,unknown,no,2706,yes,no,unknown,28,may,179,3,-1,0,unknown,no,1.0
3310,32,technician,married,secondary,yes,4,yes,yes,cellular,25,aug,132,8,-1,0,unknown,no,0.0
3311,51,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,unknown,no,1.0
3312,51,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,unknown,no,1.0
3313,31,blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,failure,no,0.0
3314,41,admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,unknown,no,0.0
3315,57,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,unknown,no,0.0
3316,34,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no,1.0
3317,47,technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,no,0.0
3318,47,admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,106,2,-1,0,unknown,no,1.0
3319,36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,no,0.0
3320,29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes,0.0
3321,39,technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,-1,0,unknown,no,1.0
3322,53,blue-collar,single,unknown,no,0,no,no,unknown,12,may,140,7,-1,0,unknown,no,1.0
3323,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no,0.0
3324,51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no,0.0
3325,48,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693,2,-1,0,unknown,no,1.0
3326,32,technician,married,secondary,no,5122,no,no,cellular,13,aug,31,1,-1,0,unknown,no,0.0
3327,36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no,0.0
3328,50,unknown,married,primary,no,341,yes,yes,cellular,20,apr,670,4,340,2,success,yes,1.0
3329,39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes,1.0
3330,31,blue-collar,married,secondary,no,1495,yes,yes,unknown,23,may,159,3,-1,0,unknown,no,1.0
3331,49,admin.,married,secondary,no,381,no,no,cellular,5,aug,504,2,-1,0,unknown,no,1.0
3332,33,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,unknown,no,0.0
3333,26,management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84,1,failure,no,1.0
3334,27,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,no,1.0
3335,51,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,failure,no,0.0
3336,26,admin.,single,secondary,no,802,no,no,cellular,30,jan,77,1,2,2,other,no,0.0
3337,45,admin.,married,secondary,no,194,no,no,cellular,31,jul,517,4,-1,0,unknown,no,1.0
3338,54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown,yes,1.0
3339,49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,no,1.0
3340,47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no,1.0
3341,42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,-1,0,unknown,no,1.0
3342,50,entrepreneur,married,tertiary,no,433,yes,no,cellular,18,may,47,4,-1,0,unknown,no,0.0
3343,37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,unknown,no,0.0
3344,54,blue-collar,married,primary,no,4503,no,no,telephone,21,nov,168,3,-1,0,unknown,no,0.0
3345,40,services,married,secondary,no,51,yes,no,cellular,11,may,50,1,-1,0,unknown,no,0.0
3346,50,services,married,secondary,no,961,no,yes,cellular,14,aug,757,4,-1,0,unknown,no,1.0
3347,57,retired,married,secondary,no,49,yes,yes,cellular,25,aug,93,4,-1,0,unknown,no,0.0
3348,33,technician,married,secondary,no,3470,no,no,cellular,11,aug,285,2,-1,0,unknown,no,1.0
3349,49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,-1,0,unknown,no,0.0
3350,35,services,married,secondary,no,0,yes,no,cellular,18,may,146,2,-1,0,unknown,no,0.0
3351,28,blue-collar,single,secondary,no,0,yes,no,unknown,28,may,386,1,-1,0,unknown,no,1.0
3352,58,management,married,tertiary,no,172,no,no,cellular,19,aug,145,7,-1,0,unknown,no,0.0
3353,31,admin.,single,secondary,no,-407,no,yes,cellular,7,jul,230,1,-1,0,unknown,no,1.0
3354,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no,1.0
3355,49,blue-collar,single,primary,no,1040,no,no,cellular,8,jul,474,2,-1,0,unknown,no,1.0
3356,30,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,unknown,no,1.0
3357,29,services,single,secondary,no,209,yes,no,cellular,28,jul,487,7,-1,0,unknown,no,1.0
3358,50,management,married,unknown,no,3304,no,no,unknown,5,jun,1009,2,-1,0,unknown,no,1.0
3359,26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success,yes,0.0
3360,27,housemaid,married,secondary,no,4848,yes,yes,telephone,23,jul,82,3,-1,0,unknown,no,0.0
3361,32,blue-collar,single,secondary,no,1670,yes,no,cellular,18,may,183,1,-1,0,unknown,no,1.0
3362,62,unknown,married,secondary,no,367,no,no,telephone,2,mar,139,5,-1,0,unknown,no,0.0
3363,34,blue-collar,single,secondary,no,13683,yes,no,unknown,3,jun,115,3,-1,0,unknown,no,1.0
3364,25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,-1,0,unknown,no,1.0
3365,34,management,single,tertiary,no,340,yes,no,unknown,3,jun,633,28,-1,0,unknown,no,1.0
3366,44,technician,single,secondary,no,1679,no,no,telephone,20,oct,718,1,-1,0,unknown,yes,1.0
3367,38,management,married,tertiary,no,1198,yes,no,cellular,2,feb,63,1,-1,0,unknown,no,0.0
3368,57,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure,no,1.0
3369,36,self-employed,married,tertiary,no,506,no,no,cellular,25,aug,47,1,120,1,failure,no,0.0
3370,41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,jul,391,1,-1,0,unknown,no,1.0
3371,36,management,single,tertiary,no,678,no,yes,unknown,4,jul,85,3,-1,0,unknown,no,0.0
3372,27,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,-1,0,unknown,no,1.0
3373,37,technician,divorced,secondary,no,23,no,no,cellular,20,aug,289,2,-1,0,unknown,no,1.0
3374,47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes,1.0
3375,31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,yes,1.0
3376,39,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,483,1,-1,0,unknown,no,1.0
3377,35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown,no,0.0
3378,40,blue-collar,married,secondary,no,61,yes,no,unknown,7,may,112,3,-1,0,unknown,no,0.0
3379,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,no,1.0
3380,31,technician,married,secondary,no,3706,yes,no,cellular,20,nov,129,1,-1,0,unknown,no,0.0
3381,36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,yes,1.0
3382,53,management,married,primary,no,2096,no,no,unknown,9,jun,104,1,-1,0,unknown,no,0.0
3383,59,blue-collar,married,primary,no,748,no,no,unknown,29,may,184,1,-1,0,unknown,no,1.0
3384,29,management,single,tertiary,no,3357,no,no,cellular,21,jul,120,3,-1,0,unknown,no,0.0
3385,30,admin.,single,secondary,no,3809,yes,no,unknown,3,jun,159,4,-1,0,unknown,no,0.0
3386,52,admin.,married,secondary,no,395,yes,no,unknown,15,may,391,3,-1,0,unknown,no,1.0
